timestamp,x,y,z
2024-09-29 19:57:27,-4.0677642822265625,-2.765228271484375,-1.0203857421875
2024-09-29 19:57:28,-0.0485687255859375,-2.765228271484375,-1.0203857421875
2024-09-29 19:57:29,-0.0485687255859375,-0.294097900390625,-1.0203857421875
2024-09-29 19:57:30,-0.0485687255859375,-0.294097900390625,-0.74603271484375
2024-09-29 19:57:31,4.228973388671875,-0.294097900390625,-0.74603271484375
2024-09-29 19:57:32,4.228973388671875,-1.245391845703125,-0.74603271484375
2024-09-29 19:57:33,4.228973388671875,-1.245391845703125,-0.0222015380859375
2024-09-29 19:57:34,3.7586517333984375,-1.245391845703125,-0.0222015380859375
2024-09-29 19:57:35,3.7586517333984375,-4.79266357421875,-0.0222015380859375
2024-09-29 19:57:36,3.7586517333984375,-4.79266357421875,-2.545806884765625
2024-09-29 19:57:37,2.6639404296875,-4.79266357421875,-2.545806884765625
2024-09-29 19:57:38,2.6639404296875,-0.385223388671875,-2.545806884765625
2024-09-29 19:57:39,2.6639404296875,-0.385223388671875,2.3822174072265625
2024-09-29 19:57:40,-3.448211669921875,-0.385223388671875,2.3822174072265625
2024-09-29 19:57:41,-3.448211669921875,8.211273193359375,2.3822174072265625
2024-09-29 19:57:42,-3.448211669921875,8.211273193359375,-1.142913818359375
2024-09-29 19:57:43,3.691497802734375,8.211273193359375,-1.142913818359375
2024-09-29 19:57:44,3.691497802734375,-0.6483001708984375,-1.142913818359375
2024-09-29 19:57:45,3.691497802734375,-0.6483001708984375,0.4175262451171875
2024-09-29 19:57:47,0.0192413330078125,-0.6483001708984375,0.4175262451171875
2024-09-29 19:57:48,0.0192413330078125,-0.617889404296875,0.4175262451171875
2024-09-29 19:57:49,0.0192413330078125,-0.617889404296875,-0.88214111328125
2024-09-29 19:57:50,0.5863800048828125,-0.617889404296875,-0.88214111328125
2024-09-29 19:57:51,0.5863800048828125,0.9858551025390625,-0.88214111328125
2024-09-29 19:57:52,0.5863800048828125,0.9858551025390625,-0.1332244873046875
2024-09-29 19:57:53,-4.669036865234375,0.9858551025390625,-0.1332244873046875
2024-09-29 19:57:54,-4.669036865234375,-2.2509765625,-0.1332244873046875
2024-09-29 19:57:55,-4.669036865234375,-2.2509765625,2.0733795166015625
2024-09-29 19:57:56,-1.9984588623046875,-2.2509765625,2.0733795166015625
2024-09-29 19:57:57,-1.9984588623046875,0.314666748046875,2.0733795166015625
2024-09-29 19:57:58,-1.9984588623046875,0.314666748046875,1.1270904541015625
2024-09-29 19:57:59,-2.8511810302734375,0.314666748046875,1.1270904541015625
2024-09-29 19:58:00,-2.8511810302734375,-1.3609771728515625,1.1270904541015625
2024-09-29 19:58:01,-2.8511810302734375,-1.3609771728515625,7.53997802734375
2024-09-29 19:58:02,-1.4358978271484375,-1.3609771728515625,7.53997802734375
2024-09-29 19:58:03,-1.4358978271484375,1.03558349609375,7.53997802734375
2024-09-29 19:58:04,-1.4358978271484375,1.03558349609375,-3.6431121826171875
2024-09-29 19:58:05,-1.9934844970703125,1.03558349609375,-3.6431121826171875
2024-09-29 19:58:06,-1.9934844970703125,1.233856201171875,-3.6431121826171875
2024-09-29 19:58:07,-1.9934844970703125,1.233856201171875,-4.2801971435546875
2024-09-29 19:58:08,-2.0402984619140625,1.233856201171875,-4.2801971435546875
2024-09-29 19:58:09,-2.0402984619140625,-1.3045196533203125,-4.2801971435546875
2024-09-29 19:58:10,-2.0402984619140625,-1.3045196533203125,7.9997406005859375
2024-09-29 19:58:11,-2.1584625244140625,-1.3045196533203125,7.9997406005859375
2024-09-29 19:58:12,-2.1584625244140625,-1.2339019775390625,7.9997406005859375
2024-09-29 19:58:13,-2.1584625244140625,-1.2339019775390625,9.353973388671875
2024-09-29 19:58:14,-0.105682373046875,-1.2339019775390625,9.353973388671875
2024-09-29 19:58:15,-0.105682373046875,-0.6480865478515625,9.353973388671875
2024-09-29 19:58:16,-0.105682373046875,-0.6480865478515625,-0.7391815185546875
2024-09-29 19:58:17,-0.2452239990234375,-0.6480865478515625,-0.7391815185546875
2024-09-29 19:58:18,-0.2452239990234375,-0.7266693115234375,-0.7391815185546875
2024-09-29 19:58:19,-0.2452239990234375,-0.7266693115234375,-0.5159759521484375
2024-09-29 19:58:21,-1.9007110595703125,-0.7266693115234375,-0.5159759521484375
2024-09-29 19:58:22,-1.9007110595703125,1.6744384765625,-0.5159759521484375
2024-09-29 19:58:23,-1.9007110595703125,1.6744384765625,-1.3125457763671875
2024-09-29 19:58:24,-1.401214599609375,1.6744384765625,-1.3125457763671875
2024-09-29 19:58:25,-1.401214599609375,-1.656341552734375,-1.3125457763671875
2024-09-29 19:58:26,-1.401214599609375,-1.656341552734375,-0.3503570556640625
2024-09-29 19:58:27,-2.4084014892578125,-1.656341552734375,-0.3503570556640625
2024-09-29 19:58:28,-2.4084014892578125,0.7669677734375,-0.3503570556640625
2024-09-29 19:58:29,-2.4084014892578125,0.7669677734375,0.7015838623046875
2024-09-29 19:58:30,1.9921875,0.7669677734375,0.7015838623046875
2024-09-29 19:58:31,1.9921875,0.48992919921875,0.7015838623046875
2024-09-29 19:58:32,1.9921875,0.48992919921875,-2.1217803955078125
2024-09-29 19:58:33,3.8683319091796875,0.48992919921875,-2.1217803955078125
2024-09-29 19:58:34,3.8683319091796875,4.9496612548828125,-2.1217803955078125
2024-09-29 19:58:35,3.8683319091796875,4.9496612548828125,3.7728271484375
2024-09-29 19:58:36,1.3874969482421875,4.9496612548828125,3.7728271484375
2024-09-29 19:58:37,1.3874969482421875,-1.5591583251953125,3.7728271484375
2024-09-29 19:58:38,1.3874969482421875,-1.5591583251953125,-2.478118896484375
2024-09-29 19:58:39,0.4498138427734375,-1.5591583251953125,-2.478118896484375
2024-09-29 19:58:40,0.4498138427734375,-0.4369659423828125,-2.478118896484375
